State,District,Season,Crop,Year,Area,Rainfall,Production,Humidity,Min Temperature,Max Temperature,Temperature
UTTAR PRADESH,mainpuri,Whole Year,Tobacco,2003,2,71.02400188,13,67,4,45,26
UTTAR PRADESH,mainpuri,Whole Year,Tobacco,2004,2,103.1890002,12,68,4,44,25
UTTAR PRADESH,mainpuri,Whole Year,Tobacco,2005,29,102.95525,166,63,4,46,25
UTTAR PRADESH,mainpuri,Rabi,Tobacco,2006,2,97.08335417,11,65,4,42,25
UTTAR PRADESH,mainpuri,Rabi,Tobacco,2007,187,77.69402951,1192,65,6,44,25
UTTAR PRADESH,mainpuri,Rabi,Tobacco,2012,1,97.90175246,5,63,3,45,25
UTTAR PRADESH,mainpuri,Rabi,Tobacco,2013,146,112.0912294,803,70,2,43,25
UTTAR PRADESH,mathura,Whole Year,Tobacco,1998,5,105.8036024,31,69,5,45,24
UTTAR PRADESH,mathura,Whole Year,Tobacco,1999,5,129.2014669,23,66,4,45,25
UTTAR PRADESH,moradabad,Whole Year,Tobacco,1998,131,78.72734807,823,69,5,45,24
UTTAR PRADESH,moradabad,Whole Year,Tobacco,1999,86,112.3812401,392,66,4,45,25
UTTAR PRADESH,moradabad,Whole Year,Tobacco,2001,1,97.83468667,6,66,4,44,25
UTTAR PRADESH,moradabad,Whole Year,Tobacco,2002,204,87.8966038,605,61,5,44,25
UTTAR PRADESH,moradabad,Whole Year,Tobacco,2003,89,67.09280032,384,67,4,45,26
UTTAR PRADESH,moradabad,Whole Year,Tobacco,2004,88,79.75871078,356,68,4,44,25
UTTAR PRADESH,moradabad,Whole Year,Tobacco,2005,90,98.29155923,414,63,4,46,25
UTTAR PRADESH,moradabad,Summer,Tobacco,2006,78,80.51337994,230,65,4,42,25
UTTAR PRADESH,moradabad,Summer,Tobacco,2007,109,94.40244833,271,65,6,44,25
UTTAR PRADESH,moradabad,Summer,Tobacco,2008,118,91.92962069,268,67,5,43,25
UTTAR PRADESH,moradabad,Summer,Tobacco,2009,123,75.97038506,526,62,6,45,26
UTTAR PRADESH,moradabad,Summer,Tobacco,2011,123,77.75593279,380,68,3,43,25
UTTAR PRADESH,muzaffarnagar,Whole Year,Tobacco,2004,2,77.2472444,12,68,4,44,25
UTTAR PRADESH,muzaffarnagar,Rabi,Tobacco,2007,1,60.29344151,6,65,6,44,25
UTTAR PRADESH,pilibhit,Whole Year,Tobacco,2004,2,124.3602035,14,68,4,44,25
UTTAR PRADESH,pilibhit,Summer,Tobacco,2013,635,89.87335029,1952,70,2,43,25
UTTAR PRADESH,pratapgarh,Whole Year,Tobacco,1998,1,99.53911252,6,69,5,45,24
UTTAR PRADESH,pratapgarh,Whole Year,Tobacco,1999,2,87.49842604,15,66,4,45,25
UTTAR PRADESH,pratapgarh,Rabi,Tobacco,2013,2,101.3211188,11,70,2,43,25
UTTAR PRADESH,rae bareli,Whole Year,Tobacco,1998,15,114.3029266,76,69,5,45,24
UTTAR PRADESH,rae bareli,Whole Year,Tobacco,1999,9,88.80707721,56,66,4,45,25
UTTAR PRADESH,rae bareli,Whole Year,Tobacco,2001,3,92.60934246,19,66,4,44,25
UTTAR PRADESH,rae bareli,Whole Year,Tobacco,2002,2,75.36910875,12,61,5,44,25
UTTAR PRADESH,rae bareli,Whole Year,Tobacco,2003,2,57.2228424,15,67,4,45,26
UTTAR PRADESH,rae bareli,Whole Year,Tobacco,2004,2,72.87553799,11,68,4,44,25
UTTAR PRADESH,rae bareli,Whole Year,Tobacco,2005,4,86.25814441,23,63,4,46,25
UTTAR PRADESH,rae bareli,Rabi,Tobacco,2006,2,79.65309537,11,65,4,42,25
UTTAR PRADESH,rae bareli,Rabi,Tobacco,2010,1,66.89025795,5,65,5,45,26
UTTAR PRADESH,rae bareli,Summer,Tobacco,2011,4,68.84985483,12,68,3,43,25
UTTAR PRADESH,rae bareli,Summer,Tobacco,2012,2,85.52231783,6,63,3,45,25
UTTAR PRADESH,rae bareli,Rabi,Tobacco,2013,1,106.3030265,5,70,2,43,25
UTTAR PRADESH,rampur,Whole Year,Tobacco,2001,1,117.4761113,6,66,4,44,25
UTTAR PRADESH,saharanpur,Whole Year,Tobacco,2003,7,105.9376759,30,67,4,45,26
UTTAR PRADESH,saharanpur,Rabi,Tobacco,2010,1,89.81338966,5,65,5,45,26
UTTAR PRADESH,shahjahanpur,Whole Year,Tobacco,1998,197,82.81803247,1208,69,5,45,24
UTTAR PRADESH,shahjahanpur,Whole Year,Tobacco,1999,207,61.71333604,1118,66,4,45,25
UTTAR PRADESH,shahjahanpur,Whole Year,Tobacco,2001,198,83.50165383,1265,66,4,44,25
UTTAR PRADESH,shahjahanpur,Whole Year,Tobacco,2002,294,79.14163782,1762,61,5,44,25
UTTAR PRADESH,shahjahanpur,Whole Year,Tobacco,2004,92,85.31938673,397,68,4,44,25
UTTAR PRADESH,shahjahanpur,Whole Year,Tobacco,2005,114,78.39586556,651,63,4,46,25
UTTAR PRADESH,shahjahanpur,Rabi,Tobacco,2006,85,57.10862027,452,65,4,42,25
UTTAR PRADESH,shahjahanpur,Summer,Tobacco,2006,7,119.8908017,21,65,4,42,25
UTTAR PRADESH,shahjahanpur,Rabi,Tobacco,2007,106,90.40448347,593,65,6,44,25
UTTAR PRADESH,shahjahanpur,Summer,Tobacco,2007,47,103.076957,117,65,6,44,25
UTTAR PRADESH,shahjahanpur,Rabi,Tobacco,2008,88,77.00299641,459,67,5,43,25
UTTAR PRADESH,shahjahanpur,Summer,Tobacco,2008,4,107.4311664,9,67,5,43,25
UTTAR PRADESH,shahjahanpur,Rabi,Tobacco,2009,298,102.7723472,1709,62,6,45,26
UTTAR PRADESH,shahjahanpur,Summer,Tobacco,2009,40,82.71127893,171,62,6,45,26
UTTAR PRADESH,shahjahanpur,Rabi,Tobacco,2010,602,97.74490136,3056,65,5,45,26
UTTAR PRADESH,shahjahanpur,Rabi,Tobacco,2011,604,87.93835214,3154,68,3,43,25
UTTAR PRADESH,shahjahanpur,Summer,Tobacco,2011,16,79.29319601,50,68,3,43,25
UTTAR PRADESH,shahjahanpur,Rabi,Tobacco,2012,338,58.33991277,1827,63,3,45,25
UTTAR PRADESH,shahjahanpur,Summer,Tobacco,2012,17,129.3179094,55,63,3,45,25
UTTAR PRADESH,shahjahanpur,Rabi,Tobacco,2013,535,98.89832578,2943,70,2,43,25
UTTAR PRADESH,shahjahanpur,Summer,Tobacco,2013,46,105.4600271,141,70,2,43,25
UTTAR PRADESH,siddharth nagar,Whole Year,Tobacco,2001,1,82.9635856,6,66,4,44,25
UTTAR PRADESH,sitapur,Whole Year,Tobacco,1998,522,115.2479655,3130,69,5,45,24
UTTAR PRADESH,sitapur,Whole Year,Tobacco,1999,686,111.2829971,3720,66,4,45,25
UTTAR PRADESH,sitapur,Whole Year,Tobacco,2001,599,89.11849976,3775,66,4,44,25
UTTAR PRADESH,sitapur,Whole Year,Tobacco,2002,412,93.98697223,2463,61,5,44,25
UTTAR PRADESH,sitapur,Whole Year,Tobacco,2003,450,87.12216435,3226,67,4,45,26
UTTAR PRADESH,sitapur,Whole Year,Tobacco,2004,566,83.45331207,2755,68,4,44,25
UTTAR PRADESH,sitapur,Whole Year,Tobacco,2005,339,143.985276,1970,63,4,46,25
UTTAR PRADESH,sitapur,Rabi,Tobacco,2006,707,104.9143563,3762,65,4,42,25
UTTAR PRADESH,sitapur,Summer,Tobacco,2006,29,101.3182797,85,65,4,42,25
UTTAR PRADESH,sitapur,Rabi,Tobacco,2007,633,89.17352331,3542,65,6,44,25
UTTAR PRADESH,sitapur,Summer,Tobacco,2007,5,100.7299603,12,65,6,44,25
UTTAR PRADESH,sitapur,Rabi,Tobacco,2008,301,101.98608,1570,67,5,43,25
UTTAR PRADESH,sitapur,Rabi,Tobacco,2009,482,80.14325667,2764,62,6,45,26
UTTAR PRADESH,sitapur,Summer,Tobacco,2009,16,80.82366175,68,62,6,45,26
UTTAR PRADESH,sitapur,Rabi,Tobacco,2010,921,64.92455515,4675,65,5,45,26
UTTAR PRADESH,sitapur,Rabi,Tobacco,2011,495,79.8665469,2585,68,3,43,25
UTTAR PRADESH,sitapur,Summer,Tobacco,2011,5,110.5287956,16,68,3,43,25
UTTAR PRADESH,sitapur,Rabi,Tobacco,2012,484,102.7261255,2617,63,3,45,25
UTTAR PRADESH,sitapur,Summer,Tobacco,2012,3,92.4646467,10,63,3,45,25
UTTAR PRADESH,sitapur,Rabi,Tobacco,2013,374,85.28551411,2058,70,2,43,25
UTTAR PRADESH,unnao,Whole Year,Tobacco,1998,4,81.25087618,25,69,5,45,24
UTTAR PRADESH,unnao,Whole Year,Tobacco,2002,1,64.46944473,6,61,5,44,25
UTTAR PRADESH,unnao,Whole Year,Tobacco,2003,3,124.0701204,22,67,4,45,26
UTTAR PRADESH,unnao,Whole Year,Tobacco,2005,3,89.03334337,19,63,4,46,25
UTTAR PRADESH,unnao,Rabi,Tobacco,2012,2,100.5361119,11,63,3,45,25
UTTAR PRADESH,unnao,Summer,Tobacco,2012,1,79.90325933,3,63,3,45,25
UTTAR PRADESH,unnao,Rabi,Tobacco,2013,4,94.71664069,22,70,2,43,25
UTTAR PRADESH,unnao,Summer,Tobacco,2013,1,85.0377335,3,70,2,43,25
UTTARAKHAND,bageshwar,Whole Year,Tobacco,2007,4,85.99521381,12,70,3,39,21
UTTARAKHAND,chamoli,Whole Year,Tobacco,2007,1,103.0474345,3,70,3,39,21
UTTARAKHAND,champawat,Whole Year,Tobacco,2000,40,87.07120287,307,71,2,37,21
UTTARAKHAND,champawat,Whole Year,Tobacco,2001,17,105.8445169,130,69,3,39,21
UTTARAKHAND,champawat,Whole Year,Tobacco,2002,5,98.89604308,38,69,3,38,21
UTTARAKHAND,champawat,Whole Year,Tobacco,2003,2,84.79838919,6,67,2,40,21
UTTARAKHAND,champawat,Whole Year,Tobacco,2004,4,60.12261577,14,69,4,41,21
UTTARAKHAND,champawat,Whole Year,Tobacco,2008,1,187.961,3,71,3,38,21
UTTARAKHAND,dehradun,Whole Year,Tobacco,2000,23,50.97175,169,71,2,37,21
UTTARAKHAND,dehradun,Whole Year,Tobacco,2001,34,289.6160648,250,69,3,39,21
UTTARAKHAND,dehradun,Whole Year,Tobacco,2003,4,233.1485054,13,67,2,40,21
UTTARAKHAND,dehradun,Whole Year,Tobacco,2004,5,289.9323755,18,69,4,41,21
UTTARAKHAND,dehradun,Whole Year,Tobacco,2005,14,328.4092813,49,67,4,40,21
UTTARAKHAND,dehradun,Whole Year,Tobacco,2006,1,261.3555234,4,68,4,37,22
UTTARAKHAND,dehradun,Whole Year,Tobacco,2007,1,256.9774603,3,70,3,39,21
UTTARAKHAND,nainital,Whole Year,Tobacco,2007,4,285.041205,12,70,3,39,21
UTTARAKHAND,pithoragarh,Whole Year,Tobacco,2000,5,253.8783504,38,71,2,37,21
UTTARAKHAND,pithoragarh,Whole Year,Tobacco,2001,6,32.379,46,69,3,39,21
UTTARAKHAND,pithoragarh,Whole Year,Tobacco,2002,4,226.8090441,31,69,3,38,21
UTTARAKHAND,pithoragarh,Whole Year,Tobacco,2006,1,214.1586703,4,68,4,37,22
UTTARAKHAND,pithoragarh,Whole Year,Tobacco,2008,5,32.872,18,71,3,38,21
UTTARAKHAND,pithoragarh,Whole Year,Tobacco,2010,4,19.06725,12,68,3,40,22
UTTARAKHAND,pithoragarh,Whole Year,Tobacco,2011,2,105.148,3,72,3,37,21
UTTARAKHAND,pithoragarh,Whole Year,Tobacco,2013,6,66.17825,22,72,0,39,21
UTTARAKHAND,tehri garhwal,Whole Year,Tobacco,2000,7,26.266,54,71,2,37,21
UTTARAKHAND,tehri garhwal,Whole Year,Tobacco,2001,6,55.20175,46,69,3,39,21
UTTARAKHAND,tehri garhwal,Whole Year,Tobacco,2002,1,50.116,8,69,3,38,21
UTTARAKHAND,tehri garhwal,Whole Year,Tobacco,2003,4,247.5698698,13,67,2,40,21
UTTARAKHAND,tehri garhwal,Whole Year,Tobacco,2004,3,206.4499058,10,69,4,41,21
UTTARAKHAND,tehri garhwal,Whole Year,Tobacco,2007,2,252.6684088,6,70,3,39,21
WEST BENGAL,bankura,Whole Year,Tobacco,1999,36,267.6294507,8,76,10,40,27
WEST BENGAL,bankura,Whole Year,Tobacco,2000,36,210.1901209,8,75,0,37,26
WEST BENGAL,bankura,Whole Year,Tobacco,2001,54,217.3399267,26,73,0,38,26
WEST BENGAL,bankura,Whole Year,Tobacco,2002,41,233.2128272,30,67,11,44,26
WEST BENGAL,bankura,Whole Year,Tobacco,2003,39,203.7758189,33,75,8,40,27
WEST BENGAL,bankura,Whole Year,Tobacco,2004,52,29.7935,38,72,10,41,27
WEST BENGAL,bankura,Whole Year,Tobacco,2005,46,191.6451237,37,75,11,40,26
WEST BENGAL,bankura,Whole Year,Tobacco,2006,33,187.7715103,35,67,9,40,24
WEST BENGAL,bankura,Whole Year,Tobacco,2007,39,31.9775,41,76,10,38,26
WEST BENGAL,bankura,Whole Year,Tobacco,2008,11,20.53575,3,76,10,40,26
WEST BENGAL,bankura,Whole Year,Tobacco,2009,10,87.33775,8,72,10,41,27
WEST BENGAL,bankura,Whole Year,Tobacco,2010,3,54.3975,2,74,10,40,27
WEST BENGAL,jalpaiguri,Whole Year,Tobacco,1999,1640,23.07225,1639,76,10,40,27
WEST BENGAL,jalpaiguri,Whole Year,Tobacco,2000,628,50.05675,624,75,0,37,26
WEST BENGAL,jalpaiguri,Whole Year,Tobacco,2001,578,51.431,574,73,0,38,26
WEST BENGAL,jalpaiguri,Whole Year,Tobacco,2002,494,329.7072205,405,67,11,44,26
WEST BENGAL,jalpaiguri,Whole Year,Tobacco,2003,511,255.137685,347,75,8,40,27
WEST BENGAL,jalpaiguri,Whole Year,Tobacco,2004,476,302.9498904,307,72,10,41,27
WEST BENGAL,jalpaiguri,Whole Year,Tobacco,2005,481,422.6993242,327,75,11,40,26
WEST BENGAL,jalpaiguri,Whole Year,Tobacco,2006,406,351.2421937,229,67,9,40,24
WEST BENGAL,jalpaiguri,Whole Year,Tobacco,2007,406,293.4633495,229,76,10,38,26
WEST BENGAL,jalpaiguri,Whole Year,Tobacco,2008,417,346.3336958,242,76,10,40,26
WEST BENGAL,jalpaiguri,Whole Year,Tobacco,2009,739,311.934808,1117,72,10,41,27
WEST BENGAL,jalpaiguri,Whole Year,Tobacco,2010,600,31.65075,640,74,10,40,27
WEST BENGAL,jalpaiguri,Whole Year,Tobacco,2011,490,271.3979431,847,74,8,38,26
WEST BENGAL,jalpaiguri,Whole Year,Tobacco,2012,650,244.2887453,923,73,9,41,26
WEST BENGAL,jalpaiguri,Whole Year,Tobacco,2013,620,37.88375,858,74,8,40,26
WEST BENGAL,nadia,Whole Year,Tobacco,1999,68,15.48225,39,76,10,40,27
WEST BENGAL,nadia,Whole Year,Tobacco,2000,80,63.5565,48,75,0,37,26
WEST BENGAL,nadia,Whole Year,Tobacco,2001,82,71.7575,50,73,0,38,26
WEST BENGAL,nadia,Whole Year,Tobacco,2002,85,34.585,53,67,11,44,26
WEST BENGAL,nadia,Whole Year,Tobacco,2003,60,67.33625,39,75,8,40,27
WEST BENGAL,nadia,Whole Year,Tobacco,2004,45,52.142,29,72,10,41,27
WEST BENGAL,nadia,Whole Year,Tobacco,2005,45,226.3583663,38,75,11,40,26
WEST BENGAL,nadia,Whole Year,Tobacco,2006,45,243.4892387,36,67,9,40,24
WEST BENGAL,nadia,Whole Year,Tobacco,2007,35,265.2851032,29,76,10,38,26
WEST BENGAL,nadia,Whole Year,Tobacco,2008,42,225.4429253,34,76,10,40,26
WEST BENGAL,nadia,Whole Year,Tobacco,2009,20,245.1052438,17,72,10,41,27
WEST BENGAL,nadia,Whole Year,Tobacco,2010,15,261.9486036,13,74,10,40,27
WEST BENGAL,nadia,Whole Year,Tobacco,2011,10,246.2665503,9,74,8,38,26
WEST BENGAL,nadia,Whole Year,Tobacco,2012,8,263.4197125,7,73,9,41,26
WEST BENGAL,nadia,Whole Year,Tobacco,2013,5,236.9267063,4,74,8,40,26
WEST BENGAL,purulia,Whole Year,Tobacco,2004,8,247.6339755,1,72,10,41,27
WEST BENGAL,purulia,Whole Year,Tobacco,2005,17,63.413,5,75,11,40,26
WEST BENGAL,purulia,Whole Year,Tobacco,2006,17,219.5601105,5,67,9,40,24
WEST BENGAL,purulia,Whole Year,Tobacco,2007,13,218.6925665,3,76,10,38,26
WEST BENGAL,purulia,Whole Year,Tobacco,2008,7,252.6304639,2,76,10,40,26
WEST BENGAL,purulia,Whole Year,Tobacco,2009,10,273.451372,3,72,10,41,27
ASSAM,barpeta,Rabi,Black pepper,2014,43,259.6161977,65,80,9,40,25
ASSAM,cachar,Rabi,Black pepper,2014,47,287.8706831,94,80,9,40,25
ASSAM,darrang,Rabi,Black pepper,2014,33,250.945477,55,80,9,40,25
ASSAM,dhemaji,Rabi,Black pepper,2014,25,260.9772897,36,80,9,40,25
ASSAM,dhubri,Rabi,Black pepper,2014,2,307.4655992,4,80,9,40,25
ASSAM,dibrugarh,Rabi,Black pepper,2014,95,290.6540499,177,80,9,40,25
ASSAM,golaghat,Rabi,Black pepper,2014,335,278.7687842,806,80,9,40,25
ASSAM,hailakandi,Rabi,Black pepper,2014,36,314.5740653,71,80,9,40,25
ASSAM,jorhat,Rabi,Black pepper,2014,108,43.2095,158,80,9,40,25
ASSAM,kamrup,Rabi,Black pepper,2014,158,248.8949653,258,80,9,40,25
ASSAM,karbi anglong,Rabi,Black pepper,2014,269,266.1770275,402,80,9,40,25
ASSAM,karimganj,Rabi,Black pepper,2014,283,267.309169,473,80,9,40,25
ASSAM,kokrajhar,Rabi,Black pepper,2014,337,226.8445974,430,80,9,40,25
ASSAM,lakhimpur,Rabi,Black pepper,2014,485,250.3523831,817,80,9,40,25
ASSAM,nagaon,Rabi,Black pepper,2014,282,266.4866153,450,80,9,40,25
ASSAM,nalbari,Rabi,Black pepper,2014,22,251.9917179,44,80,9,40,25
ASSAM,sonitpur,Rabi,Black pepper,2014,125,281.8064765,211,80,9,40,25
ASSAM,tinsukia,Rabi,Black pepper,2014,288,240.8191978,345,80,9,40,25
KARNATAKA,bangalore rural,Whole Year,Black pepper,2014,1,267.1278498,6,68,14,39,26
KARNATAKA,chamarajanagar,Whole Year,Black pepper,2014,37,230.0804416,217,68,14,39,26
KARNATAKA,chitradurga,Whole Year,Black pepper,2014,48,248.2689535,282,68,14,39,26
KARNATAKA,hassan,Whole Year,Black pepper,2014,4790,237.9519961,21102,68,14,39,26
KARNATAKA,haveri,Whole Year,Black pepper,2014,21,266.3829163,123,68,14,39,26
KARNATAKA,kodagu,Whole Year,Black pepper,2014,14934,224.6165764,66531,68,14,39,26
KARNATAKA,mysore,Whole Year,Black pepper,2014,52,229.776298,305,68,14,39,26
KARNATAKA,shimoga,Whole Year,Black pepper,2014,1255,281.9554441,5293,68,14,39,26
KARNATAKA,tumkur,Whole Year,Black pepper,2014,31,303.6921203,182,68,14,39,26
KERALA,idukki,Whole Year,Black pepper,2014,43852,285.7916767,23916,78,20,36,28
MEGHALAYA,east garo hills,Whole Year,Black pepper,2014,43,320.9366397,21,79,9,39,25
MEGHALAYA,east khasi hills,Whole Year,Black pepper,2014,183,277.70122,158,79,9,39,25
MEGHALAYA,west garo hills,Whole Year,Black pepper,2014,304,123.1204809,192,79,9,39,25
MEGHALAYA,west khasi hills,Whole Year,Black pepper,2014,29,102.1014567,24,79,9,39,25
KARNATAKA,chamarajanagar,Whole Year,Cardamom,2014,15,110.7656698,1,68,14,39,26
KARNATAKA,hassan,Whole Year,Cardamom,2014,7405,155.0813058,601,68,14,39,26
KARNATAKA,kodagu,Whole Year,Cardamom,2014,7748,111.9591922,568,68,14,39,26
KARNATAKA,shimoga,Whole Year,Cardamom,2014,400,97.00698955,54,68,14,39,26
KERALA,idukki,Whole Year,Cardamom,2014,31810,103.1735825,15000,78,20,36,28
ANDHRA PRADESH,anantapur,Kharif,Coriander,2014,162,106.5845485,84,73,19,40,28
ANDHRA PRADESH,anantapur,Rabi,Coriander,2014,8223,156.7190457,4251,73,19,40,28
ANDHRA PRADESH,chittoor,Kharif,Coriander,2014,2,119.4035871,1,73,19,40,28
ANDHRA PRADESH,chittoor,Rabi,Coriander,2014,111,110.7164852,57,73,19,40,28
ANDHRA PRADESH,kurnool,Rabi,Coriander,2014,10989,80.8237071,3857,73,19,40,28
ANDHRA PRADESH,prakasam,Rabi,Coriander,2014,1560,95.28472559,807,73,19,40,28
CHHATTISGARH,balrampur,Whole Year,Coriander,2014,95,92.9106438,19,61,10,45,27
CHHATTISGARH,bastar,Whole Year,Coriander,2014,11,119.035387,3,61,10,45,27
CHHATTISGARH,bilaspur,Whole Year,Coriander,2014,11,121.8017413,3,61,10,45,27
CHHATTISGARH,dantewada,Whole Year,Coriander,2014,5,94.52122844,1,61,10,45,27
CHHATTISGARH,dhamtari,Whole Year,Coriander,2014,184,109.2653524,74,61,10,45,27
CHHATTISGARH,durg,Whole Year,Coriander,2014,4,112.2130294,1,61,10,45,27
CHHATTISGARH,jashpur,Whole Year,Coriander,2014,44,166.2214191,9,61,10,45,27
CHHATTISGARH,kanker,Whole Year,Coriander,2014,139,132.5925349,22,61,10,45,27
CHHATTISGARH,korba,Whole Year,Coriander,2014,15,115.3231233,4,61,10,45,27
CHHATTISGARH,mahasamund,Whole Year,Coriander,2014,49,87.28034361,20,61,10,45,27
CHHATTISGARH,raipur,Whole Year,Coriander,2014,180,97.56877863,85,61,10,45,27
CHHATTISGARH,rajnandgaon,Whole Year,Coriander,2014,61,102.5033149,17,61,10,45,27
CHHATTISGARH,surguja,Whole Year,Coriander,2014,88,145.8414429,20,61,10,45,27
KARNATAKA,bagalkot,Whole Year,Coriander,2014,125,110.4151202,42,68,14,39,26
KARNATAKA,bangalore rural,Whole Year,Coriander,2014,37,130.5735093,13,68,14,39,26
KARNATAKA,belgaum,Whole Year,Coriander,2014,215,109.2745424,87,68,14,39,26
KARNATAKA,bellary,Whole Year,Coriander,2014,1241,109.4771285,420,68,14,39,26
KARNATAKA,bidar,Whole Year,Coriander,2014,76,120.5026736,26,68,14,39,26
KARNATAKA,bijapur,Whole Year,Coriander,2014,112,89.8602228,38,68,14,39,26
KARNATAKA,chamarajanagar,Whole Year,Coriander,2014,468,113.4245186,146,68,14,39,26
KARNATAKA,chitradurga,Whole Year,Coriander,2014,104,107.0103765,35,68,14,39,26
KARNATAKA,dharwad,Whole Year,Coriander,2014,76,153.5698647,27,68,14,39,26
KARNATAKA,gadag,Whole Year,Coriander,2014,41,130.7450721,14,68,14,39,26
KARNATAKA,gulbarga,Whole Year,Coriander,2014,44,101.8773933,15,68,14,39,26
KARNATAKA,hassan,Whole Year,Coriander,2014,64,90.85178278,22,68,14,39,26
KARNATAKA,haveri,Whole Year,Coriander,2014,34,108.0551486,12,68,14,39,26
KARNATAKA,kolar,Whole Year,Coriander,2014,5,101.2525957,2,68,14,39,26
KARNATAKA,koppal,Whole Year,Coriander,2014,1225,134.6162996,415,68,14,39,26
KARNATAKA,mandya,Whole Year,Coriander,2014,12,119.309025,4,68,14,39,26
KARNATAKA,mysore,Whole Year,Coriander,2014,9,113.924745,3,68,14,39,26
KARNATAKA,shimoga,Whole Year,Coriander,2014,3,97.04681209,1,68,14,39,26
KARNATAKA,tumkur,Whole Year,Coriander,2014,3,105.4310677,1,68,14,39,26
PUDUCHERRY,yanam,Rabi,Coriander,2014,1,157.5905282,1,77,18,39,28
TELANGANA,adilabad,Whole Year,Coriander,2014,898,124.4567107,215,52,9,43,26
TELANGANA,karimnagar,Whole Year,Coriander,2014,15,122.3695702,4,52,9,43,26
TELANGANA,medak,Whole Year,Coriander,2014,288,88.43454752,69,52,9,43,26
TELANGANA,nalgonda,Whole Year,Coriander,2014,135,110.2340456,32,52,9,43,26
TELANGANA,nizamabad,Whole Year,Coriander,2014,205,111.3988371,49,52,9,43,26
TELANGANA,rangareddi,Whole Year,Coriander,2014,18,151.0534031,4,52,9,43,26
TELANGANA,warangal,Whole Year,Coriander,2014,38,123.7110336,9,52,9,43,26
UTTAR PRADESH,agra,Rabi,Coriander,2014,65,11.971,31,64,2,48,26
UTTAR PRADESH,aligarh,Rabi,Coriander,2014,42,42.15903839,20,64,2,48,26
UTTAR PRADESH,allahabad,Rabi,Coriander,2014,12,27.35516987,6,64,2,48,26
UTTAR PRADESH,ambedkar nagar,Rabi,Coriander,2014,241,59.14068082,117,64,2,48,26
UTTAR PRADESH,auraiya,Rabi,Coriander,2014,41,42.19880674,20,64,2,48,26
UTTAR PRADESH,azamgarh,Rabi,Coriander,2014,50,64.65831723,24,64,2,48,26
UTTAR PRADESH,bahraich,Rabi,Coriander,2014,179,52.54635977,87,64,2,48,26
UTTAR PRADESH,ballia,Rabi,Coriander,2014,57,43.12794665,28,64,2,48,26
UTTAR PRADESH,balrampur,Rabi,Coriander,2014,44,66.52516222,21,64,2,48,26
UTTAR PRADESH,banda,Rabi,Coriander,2014,75,77.12934685,37,64,2,48,26
UTTAR PRADESH,barabanki,Rabi,Coriander,2014,643,65.40086224,312,64,2,48,26
UTTAR PRADESH,bareilly,Rabi,Coriander,2014,23,80.28973852,11,64,2,48,26
UTTAR PRADESH,basti,Rabi,Coriander,2014,52,60.65606154,25,64,2,48,26
UTTAR PRADESH,budaun,Rabi,Coriander,2014,174,84.49099013,84,64,2,48,26
UTTAR PRADESH,chitrakoot,Rabi,Coriander,2014,11,17.973,5,64,2,48,26
UTTAR PRADESH,etah,Rabi,Coriander,2014,16,15.30475,8,64,2,48,26
UTTAR PRADESH,etawah,Rabi,Coriander,2014,31,48.60868302,15,64,2,48,26
UTTAR PRADESH,faizabad,Rabi,Coriander,2014,78,33.36847358,38,64,2,48,26
UTTAR PRADESH,farrukhabad,Rabi,Coriander,2014,7,60.42070613,3,64,2,48,26
UTTAR PRADESH,fatehpur,Rabi,Coriander,2014,631,54.92655884,306,64,2,48,26
UTTAR PRADESH,firozabad,Rabi,Coriander,2014,18,79.97054657,9,64,2,48,26
UTTAR PRADESH,ghaziabad,Rabi,Coriander,2014,17,62.53146221,8,64,2,48,26
UTTAR PRADESH,ghazipur,Rabi,Coriander,2014,12,48.99278852,6,64,2,48,26
UTTAR PRADESH,gonda,Rabi,Coriander,2014,13,67.16240844,6,64,2,48,26
UTTAR PRADESH,gorakhpur,Rabi,Coriander,2014,10,8.19275,5,64,2,48,26
UTTAR PRADESH,hamirpur,Rabi,Coriander,2014,320,38.41744893,155,64,2,48,26
UTTAR PRADESH,hardoi,Rabi,Coriander,2014,108,28.78153741,52,64,2,48,26
UTTAR PRADESH,hathras,Rabi,Coriander,2014,108,58.27796145,53,64,2,48,26
UTTAR PRADESH,jaunpur,Rabi,Coriander,2014,31,62.54601362,15,64,2,48,26
UTTAR PRADESH,jhansi,Rabi,Coriander,2014,4,42.79775114,2,64,2,48,26
UTTAR PRADESH,kannauj,Rabi,Coriander,2014,26,42.46864593,13,64,2,48,26
UTTAR PRADESH,kanpur dehat,Rabi,Coriander,2014,1184,56.53605383,574,64,2,48,26
UTTAR PRADESH,kanpur nagar,Rabi,Coriander,2014,187,72.84525449,91,64,2,48,26
UTTAR PRADESH,kaushambi,Rabi,Coriander,2014,128,62.23793787,62,64,2,48,26
UTTAR PRADESH,kheri,Rabi,Coriander,2014,165,91.71191149,80,64,2,48,26
UTTAR PRADESH,lalitpur,Rabi,Coriander,2014,37,75.97607596,18,64,2,48,26
UTTAR PRADESH,lucknow,Rabi,Coriander,2014,64,12.55475,31,64,2,48,26
UTTAR PRADESH,maharajganj,Rabi,Coriander,2014,42,43.80169194,20,64,2,48,26
UTTAR PRADESH,mahoba,Rabi,Coriander,2014,27,35.05189099,13,64,2,48,26
