,State,District,Year,Season,Crop,Area,Production,Rainfall
3625,Arunachal Pradesh,west siang,2000,Whole Year,Turmeric,40,150,155.1324369
3626,Arunachal Pradesh,west siang,2001,Whole Year,Turmeric,88,170,153.4628697
3627,Arunachal Pradesh,west siang,2002,Whole Year,Turmeric,42,162,125.4017391
3628,Arunachal Pradesh,west siang,2003,Whole Year,Turmeric,42,162,162.7536449
3629,Arunachal Pradesh,west siang,2006,Whole Year,Turmeric,54,218,171.0048871
3630,Arunachal Pradesh,west siang,2007,Whole Year,Turmeric,55,234,133.5171163
3631,Arunachal Pradesh,west siang,2008,Whole Year,Turmeric,57,257,157.755093
3632,Arunachal Pradesh,west siang,2009,Whole Year,Turmeric,58,263,137.4975078
3633,Arunachal Pradesh,west siang,2010,Whole Year,Turmeric,59,269,123.596709
3634,Arunachal Pradesh,west siang,2011,Whole Year,Turmeric,60,277,166.5454757
3635,Arunachal Pradesh,west siang,2012,Whole Year,Turmeric,64,306,144.9120396
3636,Arunachal Pradesh,west siang,2013,Whole Year,Turmeric,66,317,151.37817
3637,Assam,barpeta,1997,Whole Year,Turmeric,760,608,144.9813475
3638,Assam,barpeta,1998,Whole Year,Turmeric,760,608,228.19
3639,Assam,barpeta,1999,Whole Year,Turmeric,765,612,231.4849167
3640,Assam,barpeta,2000,Whole Year,Turmeric,960,768,281.7921597
3641,Assam,barpeta,2001,Whole Year,Turmeric,965,772,316.7110966
3642,Assam,barpeta,2002,Whole Year,Turmeric,1027,822,298.1460081
3643,Assam,barpeta,2003,Whole Year,Turmeric,1089,871,265.889334
3644,Assam,barpeta,2004,Whole Year,Turmeric,1091,873,297.5482778
3645,Assam,barpeta,2005,Whole Year,Turmeric,893,715,276.9293565
3646,Assam,barpeta,2006,Whole Year,Turmeric,815,652,309.1624464
3647,Assam,barpeta,2007,Whole Year,Turmeric,837,670,233.8577039
3648,Assam,barpeta,2008,Whole Year,Turmeric,1453,1163,251.393392
3649,Assam,barpeta,2009,Whole Year,Turmeric,1026,821,254.035366
3650,Assam,barpeta,2010,Whole Year,Turmeric,1210,968,209.8176972
3651,Assam,barpeta,2011,Whole Year,Turmeric,1208,1003,233.1980581
3652,Assam,barpeta,2012,Whole Year,Turmeric,1071,937,265.4251715
3653,Assam,barpeta,2013,Whole Year,Turmeric,1072,939,249.0438476
3654,Assam,cachar,1997,Whole Year,Turmeric,88,84,246.173904
3655,Assam,cachar,1998,Whole Year,Turmeric,120,114,226.1655
3656,Assam,cachar,1999,Whole Year,Turmeric,200,183,241.729875
3657,Assam,cachar,2000,Whole Year,Turmeric,220,206,256.4022396
3658,Assam,cachar,2001,Whole Year,Turmeric,230,219,323.6444366
3659,Assam,cachar,2002,Whole Year,Turmeric,245,230,260.7225364
3660,Assam,cachar,2003,Whole Year,Turmeric,260,244,278.9812114
3661,Assam,cachar,2004,Whole Year,Turmeric,265,562,309.3886009
3662,Assam,cachar,2005,Whole Year,Turmeric,282,588,289.3231334
3663,Assam,cachar,2006,Whole Year,Turmeric,294,599,324.3400945
3664,Assam,cachar,2007,Whole Year,Turmeric,281,537,265.4000079
3665,Assam,cachar,2008,Whole Year,Turmeric,291,578,265.9672507
3666,Assam,cachar,2009,Whole Year,Turmeric,259,505,286.8170209
3667,Assam,cachar,2010,Whole Year,Turmeric,315,659,249.4377517
3668,Assam,cachar,2011,Whole Year,Turmeric,325,689,290.7269793
3669,Assam,cachar,2012,Whole Year,Turmeric,337,716,234.8934983
3670,Assam,cachar,2013,Whole Year,Turmeric,345,733,270.4795415
3671,Assam,darrang,1997,Whole Year,Turmeric,871,530,292.4750451
3672,Assam,darrang,1998,Whole Year,Turmeric,925,562,219.01
3673,Assam,darrang,1999,Whole Year,Turmeric,920,558,218.82275
3674,Assam,darrang,2000,Whole Year,Turmeric,950,577,264.6785625
3675,Assam,darrang,2001,Whole Year,Turmeric,1006,611,325.8964635
3676,Assam,darrang,2002,Whole Year,Turmeric,1025,623,293.3472886
3677,Assam,darrang,2003,Whole Year,Turmeric,1015,617,270.3041074
3678,Assam,darrang,2004,Whole Year,Turmeric,878,535,302.9015089
3679,Assam,darrang,2005,Whole Year,Turmeric,344,208,281.4595424
3680,Assam,darrang,2006,Whole Year,Turmeric,240,145,313.9168785
3681,Assam,darrang,2007,Whole Year,Turmeric,329,199,236.5263232
3682,Assam,darrang,2008,Whole Year,Turmeric,558,338,292.4193603
3683,Assam,darrang,2009,Whole Year,Turmeric,529,320,262.78078
3684,Assam,darrang,2010,Whole Year,Turmeric,566,342,210.8174817
3685,Assam,darrang,2011,Whole Year,Turmeric,579,372,239.6262068
3686,Assam,darrang,2012,Whole Year,Turmeric,500,328,253.5777672
3687,Assam,darrang,2013,Whole Year,Turmeric,521,341,250.9434806
3688,Assam,dhemaji,1997,Whole Year,Turmeric,362,233,252.7857067
3689,Assam,dhemaji,1998,Whole Year,Turmeric,309,199,169.8041667
3690,Assam,dhemaji,1999,Whole Year,Turmeric,300,194,166.9860972
3691,Assam,dhemaji,2000,Whole Year,Turmeric,299,193,181.7815081
3692,Assam,dhemaji,2001,Whole Year,Turmeric,305,198,225.6137923
3693,Assam,dhemaji,2002,Whole Year,Turmeric,316,204,187.115566
3694,Assam,dhemaji,2003,Whole Year,Turmeric,323,209,218.9001305
3695,Assam,dhemaji,2004,Whole Year,Turmeric,283,186,228.2119275
3696,Assam,dhemaji,2005,Whole Year,Turmeric,253,168,191.8214106
3697,Assam,dhemaji,2006,Whole Year,Turmeric,259,171,209.2796176
3698,Assam,dhemaji,2007,Whole Year,Turmeric,332,214,182.3909681
3699,Assam,dhemaji,2008,Whole Year,Turmeric,350,230,214.125914
3700,Assam,dhemaji,2009,Whole Year,Turmeric,321,211,185.7844095
3701,Assam,dhemaji,2010,Whole Year,Turmeric,340,225,162.7078675
3702,Assam,dhemaji,2011,Whole Year,Turmeric,370,251,213.029989
3703,Assam,dhemaji,2012,Whole Year,Turmeric,388,301,185.2728324
3704,Assam,dhemaji,2013,Whole Year,Turmeric,380,295,197.3205694
3705,Assam,dhubri,1997,Whole Year,Turmeric,455,341,183.6899641
3706,Assam,dhubri,1998,Whole Year,Turmeric,463,347,223.9425
3707,Assam,dhubri,1999,Whole Year,Turmeric,447,336,205.058125
3708,Assam,dhubri,2000,Whole Year,Turmeric,484,363,263.5903438
3709,Assam,dhubri,2001,Whole Year,Turmeric,370,278,241.964362
3710,Assam,dhubri,2002,Whole Year,Turmeric,390,293,221.6875302
3711,Assam,dhubri,2003,Whole Year,Turmeric,400,301,224.4667942
3712,Assam,dhubri,2004,Whole Year,Turmeric,418,314,229.4551495
3713,Assam,dhubri,2005,Whole Year,Turmeric,388,291,209.2207625
3714,Assam,dhubri,2006,Whole Year,Turmeric,405,304,237.8121469
3715,Assam,dhubri,2007,Whole Year,Turmeric,380,286,189.8665956
3716,Assam,dhubri,2008,Whole Year,Turmeric,305,229,183.904133
3717,Assam,dhubri,2009,Whole Year,Turmeric,324,243,186.2915944
3718,Assam,dhubri,2010,Whole Year,Turmeric,345,259,173.5413829
3719,Assam,dhubri,2011,Whole Year,Turmeric,403,311,191.3432819
3720,Assam,dhubri,2012,Whole Year,Turmeric,355,279,208.0056902
3721,Assam,dhubri,2013,Whole Year,Turmeric,363,285,188.5194742
3722,Assam,dibrugarh,1997,Whole Year,Turmeric,395,225,184.3427062
3723,Assam,dibrugarh,1998,Whole Year,Turmeric,345,197,171.1884167
3724,Assam,dibrugarh,1999,Whole Year,Turmeric,331,189,163.8618681
3725,Assam,dibrugarh,2000,Whole Year,Turmeric,605,345,180.5836557
3726,Assam,dibrugarh,2001,Whole Year,Turmeric,605,345,230.1694713
3727,Assam,dibrugarh,2002,Whole Year,Turmeric,605,345,191.4283726
3728,Assam,dibrugarh,2003,Whole Year,Turmeric,600,342,222.2746977
3729,Assam,dibrugarh,2004,Whole Year,Turmeric,600,342,227.8283915
3730,Assam,dibrugarh,2005,Whole Year,Turmeric,131,75,194.0529493
3731,Assam,dibrugarh,2006,Whole Year,Turmeric,102,58,214.9246624
3732,Assam,dibrugarh,2007,Whole Year,Turmeric,85,48,186.9918885
3733,Assam,dibrugarh,2008,Whole Year,Turmeric,100,57,211.9722407
3734,Assam,dibrugarh,2009,Whole Year,Turmeric,104,59,186.8436034
3735,Assam,dibrugarh,2010,Whole Year,Turmeric,270,154,163.2428003
3736,Assam,dibrugarh,2011,Whole Year,Turmeric,300,205,214.8664
3737,Assam,dibrugarh,2012,Whole Year,Turmeric,316,220,182.79695
3738,Assam,dibrugarh,2013,Whole Year,Turmeric,323,224,197.6314958
3739,Assam,golaghat,1997,Whole Year,Turmeric,247,75,184.056958
3740,Assam,golaghat,1998,Whole Year,Turmeric,264,79,177.88925
3741,Assam,golaghat,1999,Whole Year,Turmeric,280,85,165.1316875
3742,Assam,golaghat,2000,Whole Year,Turmeric,285,86,184.3448906
3743,Assam,golaghat,2001,Whole Year,Turmeric,290,88,250.4196576
3744,Assam,golaghat,2002,Whole Year,Turmeric,300,91,210.1442215
3745,Assam,golaghat,2003,Whole Year,Turmeric,311,94,215.0818518
3746,Assam,golaghat,2004,Whole Year,Turmeric,312,94,229.5467376
3747,Assam,golaghat,2005,Whole Year,Turmeric,370,112,209.7783115
3748,Assam,golaghat,2006,Whole Year,Turmeric,375,114,227.7901093
3749,Assam,golaghat,2007,Whole Year,Turmeric,388,116,188.4637591
3750,Assam,golaghat,2008,Whole Year,Turmeric,1227,368,189.8222299
3751,Assam,golaghat,2009,Whole Year,Turmeric,1304,392,196.6146858
3752,Assam,golaghat,2010,Whole Year,Turmeric,1299,390,162.8330572
3753,Assam,golaghat,2011,Whole Year,Turmeric,1286,1281,196.0849214
3754,Assam,golaghat,2012,Whole Year,Turmeric,1403,2150,175.8016601
3755,Assam,golaghat,2013,Whole Year,Turmeric,1313,2012,193.422055
3756,Assam,hailakandi,1997,Whole Year,Turmeric,115,58,192.0735046
3757,Assam,hailakandi,1998,Whole Year,Turmeric,150,76,204.871
3758,Assam,hailakandi,1999,Whole Year,Turmeric,200,101,227.8294167
3759,Assam,hailakandi,2000,Whole Year,Turmeric,180,91,241.7542847
3760,Assam,hailakandi,2001,Whole Year,Turmeric,170,86,295.9305237
3761,Assam,hailakandi,2002,Whole Year,Turmeric,200,101,230.905377
3762,Assam,hailakandi,2003,Whole Year,Turmeric,210,106,261.2812814
3763,Assam,hailakandi,2004,Whole Year,Turmeric,200,101,288.2306068
3764,Assam,hailakandi,2005,Whole Year,Turmeric,200,101,271.2734672
3765,Assam,hailakandi,2006,Whole Year,Turmeric,225,114,303.9239556
3766,Assam,hailakandi,2007,Whole Year,Turmeric,230,116,251.9312463
3767,Assam,hailakandi,2008,Whole Year,Turmeric,230,116,256.3575205
3768,Assam,hailakandi,2009,Whole Year,Turmeric,208,105,272.4138767
3769,Assam,hailakandi,2010,Whole Year,Turmeric,250,126,241.5826564
3770,Assam,hailakandi,2011,Whole Year,Turmeric,141,86,280.644888
3771,Assam,hailakandi,2012,Whole Year,Turmeric,250,178,219.4714907
3772,Assam,hailakandi,2013,Whole Year,Turmeric,180,128,257.8755409
3773,Assam,jorhat,1997,Whole Year,Turmeric,260,164,276.5372951
3774,Assam,jorhat,1998,Whole Year,Turmeric,244,154,171.6770833
3775,Assam,jorhat,1999,Whole Year,Turmeric,264,166,158.0986736
3776,Assam,jorhat,2000,Whole Year,Turmeric,257,162,175.3776395
3777,Assam,jorhat,2001,Whole Year,Turmeric,261,164,239.6863033
3778,Assam,jorhat,2002,Whole Year,Turmeric,163,102,199.6355253
3779,Assam,jorhat,2003,Whole Year,Turmeric,165,104,210.2936271
3780,Assam,jorhat,2004,Whole Year,Turmeric,169,106,221.7973023
3781,Assam,jorhat,2005,Whole Year,Turmeric,167,105,197.7241085
3782,Assam,jorhat,2006,Whole Year,Turmeric,172,108,214.8043424
3783,Assam,jorhat,2007,Whole Year,Turmeric,165,104,181.0396952
3784,Assam,jorhat,2008,Whole Year,Turmeric,210,132,188.5764746
3785,Assam,jorhat,2009,Whole Year,Turmeric,377,237,185.9723729
3786,Assam,jorhat,2010,Whole Year,Turmeric,360,226,157.0912811
3787,Assam,jorhat,2011,Whole Year,Turmeric,293,86,196.2776068
3788,Assam,jorhat,2012,Whole Year,Turmeric,361,171,170.0096339
3789,Assam,jorhat,2013,Whole Year,Turmeric,332,157,188.6640528
3790,Assam,kamrup,1997,Whole Year,Turmeric,913,793,181.8588377
3791,Assam,kamrup,1998,Whole Year,Turmeric,953,828,285.9251667
3792,Assam,kamrup,1999,Whole Year,Turmeric,955,821,267.6495139
3793,Assam,kamrup,2000,Whole Year,Turmeric,960,831,329.2689595
3794,Assam,kamrup,2001,Whole Year,Turmeric,944,818,422.19933
3795,Assam,kamrup,2002,Whole Year,Turmeric,939,811,371.6907775
3796,Assam,kamrup,2003,Whole Year,Turmeric,937,811,325.3070648
3797,Assam,kamrup,2004,Whole Year,Turmeric,813,703,370.2729221
3798,Assam,kamrup,2005,Whole Year,Turmeric,777,673,346.2453268
3799,Assam,kamrup,2006,Whole Year,Turmeric,734,633,395.2202772
3800,Assam,kamrup,2007,Whole Year,Turmeric,742,641,290.4776064
3801,Assam,kamrup,2008,Whole Year,Turmeric,735,636,314.2995505
3802,Assam,kamrup,2009,Whole Year,Turmeric,723,626,322.1822125
3803,Assam,kamrup,2010,Whole Year,Turmeric,720,623,256.710101
3804,Assam,kamrup,2011,Whole Year,Turmeric,734,712,289.7365084
3805,Assam,kamrup,2012,Whole Year,Turmeric,776,765,306.2490424
3806,Assam,kamrup,2013,Whole Year,Turmeric,681,671,306.9686702
3807,Assam,karbi anglong,1997,Whole Year,Turmeric,361,263,310.8954725
3808,Assam,karbi anglong,1998,Whole Year,Turmeric,372,275,269.33925
3809,Assam,karbi anglong,1999,Whole Year,Turmeric,385,288,239.3466875
3810,Assam,karbi anglong,2000,Whole Year,Turmeric,394,297,265.6830573
3811,Assam,karbi anglong,2001,Whole Year,Turmeric,408,308,381.9467548
3812,Assam,karbi anglong,2002,Whole Year,Turmeric,434,333,327.6127296
3813,Assam,karbi anglong,2003,Whole Year,Turmeric,453,347,301.9880608
3814,Assam,karbi anglong,2004,Whole Year,Turmeric,483,388,325.7457551
3815,Assam,karbi anglong,2005,Whole Year,Turmeric,483,383,307.4604796
3816,Assam,karbi anglong,2006,Whole Year,Turmeric,578,465,336.9319566
3817,Assam,karbi anglong,2007,Whole Year,Turmeric,578,467,268.3865797
3818,Assam,karbi anglong,2008,Whole Year,Turmeric,682,551,248.6842983
3819,Assam,karbi anglong,2009,Whole Year,Turmeric,721,585,287.5597749
3820,Assam,karbi anglong,2010,Whole Year,Turmeric,764,610,232.6401479
3821,Assam,karbi anglong,2011,Whole Year,Turmeric,852,873,270.845179
3822,Assam,karbi anglong,2012,Whole Year,Turmeric,1236,1304,241.1376816
3823,Assam,karbi anglong,2013,Whole Year,Turmeric,1243,1243,267.7971401
3824,Assam,karimganj,1997,Whole Year,Turmeric,120,55,279.7981783
3825,Assam,karimganj,1998,Whole Year,Turmeric,270,124,193.0506667
3826,Assam,karimganj,1999,Whole Year,Turmeric,290,134,208.2326389
3827,Assam,karimganj,2000,Whole Year,Turmeric,295,136,214.6882199
3828,Assam,karimganj,2001,Whole Year,Turmeric,285,131,290.9646017
3829,Assam,karimganj,2002,Whole Year,Turmeric,325,150,235.7190501
3830,Assam,karimganj,2003,Whole Year,Turmeric,355,164,234.0057542
3831,Assam,karimganj,2004,Whole Year,Turmeric,377,174,266.9683962
3832,Assam,karimganj,2005,Whole Year,Turmeric,376,241,242.708783
3833,Assam,karimganj,2006,Whole Year,Turmeric,390,203,277.7443986
3834,Assam,karimganj,2007,Whole Year,Turmeric,330,179,226.4866165
3835,Assam,karimganj,2008,Whole Year,Turmeric,252,143,223.823718
3836,Assam,karimganj,2009,Whole Year,Turmeric,252,137,250.0753098
3837,Assam,karimganj,2010,Whole Year,Turmeric,275,151,211.6215258
3838,Assam,karimganj,2011,Whole Year,Turmeric,275,162,251.3587938
3839,Assam,karimganj,2012,Whole Year,Turmeric,276,173,196.0975662
3840,Assam,karimganj,2013,Whole Year,Turmeric,276,173,233.2661305
3841,Assam,kokrajhar,1997,Whole Year,Turmeric,375,293,247.8905109
3842,Assam,kokrajhar,1998,Whole Year,Turmeric,367,288,226.888
3843,Assam,kokrajhar,1999,Whole Year,Turmeric,380,297,215.9470833
3844,Assam,kokrajhar,2000,Whole Year,Turmeric,386,302,268.6555903
3845,Assam,kokrajhar,2001,Whole Year,Turmeric,398,311,264.9832992
3846,Assam,kokrajhar,2002,Whole Year,Turmeric,390,305,284.7821916
3847,Assam,kokrajhar,2003,Whole Year,Turmeric,391,306,245.518766
3848,Assam,kokrajhar,2004,Whole Year,Turmeric,403,315,261.5943138
3849,Assam,kokrajhar,2005,Whole Year,Turmeric,414,323,246.7001095
3850,Assam,kokrajhar,2006,Whole Year,Turmeric,417,326,263.5922591
3851,Assam,kokrajhar,2007,Whole Year,Turmeric,453,353,211.2594383
3852,Assam,kokrajhar,2008,Whole Year,Turmeric,722,567,207.1288699
3853,Assam,kokrajhar,2009,Whole Year,Turmeric,542,428,212.6544058
3854,Assam,kokrajhar,2010,Whole Year,Turmeric,548,431,193.0732838
3855,Assam,kokrajhar,2011,Whole Year,Turmeric,640,509,219.0542737
3856,Assam,kokrajhar,2012,Whole Year,Turmeric,645,580,237.2763561
3857,Assam,kokrajhar,2013,Whole Year,Turmeric,915,822,218.262113
3858,Assam,lakhimpur,1997,Whole Year,Turmeric,485,315,213.1030094
3859,Assam,lakhimpur,1998,Whole Year,Turmeric,485,315,167.26775
3860,Assam,lakhimpur,1999,Whole Year,Turmeric,490,319,161.7956458
3861,Assam,lakhimpur,2000,Whole Year,Turmeric,490,319,183.4813038
3862,Assam,lakhimpur,2001,Whole Year,Turmeric,505,328,232.2165253
3863,Assam,lakhimpur,2002,Whole Year,Turmeric,514,334,196.6770438
3864,Assam,lakhimpur,2003,Whole Year,Turmeric,546,355,213.0781703
3865,Assam,lakhimpur,2004,Whole Year,Turmeric,545,355,225.6863475
3866,Assam,lakhimpur,2005,Whole Year,Turmeric,545,355,195.619279
3867,Assam,lakhimpur,2006,Whole Year,Turmeric,629,409,212.5492732
3868,Assam,lakhimpur,2007,Whole Year,Turmeric,685,445,179.5921061
3869,Assam,lakhimpur,2008,Whole Year,Turmeric,785,511,215.1157588
3870,Assam,lakhimpur,2009,Whole Year,Turmeric,863,561,187.7378966
3871,Assam,lakhimpur,2010,Whole Year,Turmeric,845,550,159.746158
3872,Assam,lakhimpur,2011,Whole Year,Turmeric,890,616,202.5904298
3873,Assam,lakhimpur,2012,Whole Year,Turmeric,888,677,183.3155358
3874,Assam,lakhimpur,2013,Whole Year,Turmeric,900,685,192.8047113
3875,Assam,nagaon,1997,Whole Year,Turmeric,1251,803,182.5412259
3876,Assam,nagaon,1998,Whole Year,Turmeric,1296,833,292.37225
3877,Assam,nagaon,1999,Whole Year,Turmeric,1301,836,259.7946042
3878,Assam,nagaon,2000,Whole Year,Turmeric,1357,871,302.5353003
3879,Assam,nagaon,2001,Whole Year,Turmeric,1367,879,419.1921084
3880,Assam,nagaon,2002,Whole Year,Turmeric,1381,887,363.1470924
3881,Assam,nagaon,2003,Whole Year,Turmeric,1377,884,332.3075077
3882,Assam,nagaon,2004,Whole Year,Turmeric,1362,874,360.559709
3883,Assam,nagaon,2005,Whole Year,Turmeric,1302,834,341.3063091
3884,Assam,nagaon,2006,Whole Year,Turmeric,1354,867,371.5480258
3885,Assam,nagaon,2007,Whole Year,Turmeric,1902,1224,293.3560021
3886,Assam,nagaon,2008,Whole Year,Turmeric,2084,1345,292.0920835
3887,Assam,nagaon,2009,Whole Year,Turmeric,1750,1126,313.705007
3888,Assam,nagaon,2010,Whole Year,Turmeric,1720,1103,253.6360006
3889,Assam,nagaon,2011,Whole Year,Turmeric,2028,1744,291.5360834
3890,Assam,nagaon,2012,Whole Year,Turmeric,2014,1753,274.0138403
3891,Assam,nagaon,2013,Whole Year,Turmeric,1982,1724,297.8167367
3892,Assam,nalbari,1997,Whole Year,Turmeric,600,560,304.1030614
3893,Assam,nalbari,1998,Whole Year,Turmeric,600,557,219.4218333
3894,Assam,nalbari,1999,Whole Year,Turmeric,660,607,227.6427361
3895,Assam,nalbari,2000,Whole Year,Turmeric,670,621,272.8430613
3896,Assam,nalbari,2001,Whole Year,Turmeric,680,629,321.2706718
3897,Assam,nalbari,2002,Whole Year,Turmeric,730,675,299.318056
3898,Assam,nalbari,2003,Whole Year,Turmeric,640,593,264.6930047
3899,Assam,nalbari,2004,Whole Year,Turmeric,650,601,301.8342504
3900,Assam,nalbari,2005,Whole Year,Turmeric,395,365,280.2881875
3901,Assam,nalbari,2006,Whole Year,Turmeric,380,352,313.8407656
3902,Assam,nalbari,2007,Whole Year,Turmeric,390,361,235.5119805
3903,Assam,nalbari,2008,Whole Year,Turmeric,390,361,282.1309984
3904,Assam,nalbari,2009,Whole Year,Turmeric,316,292,262.2479999
3905,Assam,nalbari,2010,Whole Year,Turmeric,390,361,211.3185
3906,Assam,nalbari,2011,Whole Year,Turmeric,400,385,234.668625
3907,Assam,nalbari,2012,Whole Year,Turmeric,425,412,266.4676354
3908,Assam,nalbari,2013,Whole Year,Turmeric,410,398,252.405553
3909,Assam,sonitpur,1997,Whole Year,Turmeric,452,330,252.1965461
3910,Assam,sonitpur,1998,Whole Year,Turmeric,820,599,179.8923333
3911,Assam,sonitpur,1999,Whole Year,Turmeric,849,620,175.3601111
3912,Assam,sonitpur,2000,Whole Year,Turmeric,879,642,209.8775093
3913,Assam,sonitpur,2001,Whole Year,Turmeric,1055,770,262.7340424
3914,Assam,sonitpur,2002,Whole Year,Turmeric,915,668,230.6295869
3915,Assam,sonitpur,2003,Whole Year,Turmeric,935,683,226.5187989
3916,Assam,sonitpur,2004,Whole Year,Turmeric,937,684,246.0674832
3917,Assam,sonitpur,2005,Whole Year,Turmeric,922,673,223.5170403
3918,Assam,sonitpur,2006,Whole Year,Turmeric,973,710,245.31717
3919,Assam,sonitpur,2007,Whole Year,Turmeric,989,722,194.6808475
3920,Assam,sonitpur,2008,Whole Year,Turmeric,1041,760,235.3250706
3921,Assam,sonitpur,2009,Whole Year,Turmeric,1051,767,210.2635059
3922,Assam,sonitpur,2010,Whole Year,Turmeric,1052,768,172.2937922
3923,Assam,sonitpur,2011,Whole Year,Turmeric,1038,913,205.8137327
3924,Assam,sonitpur,2012,Whole Year,Turmeric,1034,998,203.0810611
3925,Assam,sonitpur,2013,Whole Year,Turmeric,1025,989,208.3615884
3926,Assam,tinsukia,1997,Whole Year,Turmeric,387,212,202.3232157
3927,Assam,tinsukia,1998,Whole Year,Turmeric,348,188,162.372
3928,Assam,tinsukia,1999,Whole Year,Turmeric,363,196,155.432
3929,Assam,tinsukia,2000,Whole Year,Turmeric,379,205,169.6176667
3930,Assam,tinsukia,2001,Whole Year,Turmeric,453,246,212.7136389
3931,Assam,tinsukia,2002,Whole Year,Turmeric,435,236,178.7391366
3932,Assam,tinsukia,2003,Whole Year,Turmeric,437,242,210.956928
3933,Assam,tinsukia,2004,Whole Year,Turmeric,346,190,213.1985773
3934,Assam,tinsukia,2005,Whole Year,Turmeric,304,168,178.0562981
3935,Assam,tinsukia,2006,Whole Year,Turmeric,227,124,204.2935248
3936,Assam,tinsukia,2007,Whole Year,Turmeric,217,119,175.9404604
3937,Assam,tinsukia,2008,Whole Year,Turmeric,235,130,196.4700384
3938,Assam,tinsukia,2009,Whole Year,Turmeric,256,141,172.6174199
3939,Assam,tinsukia,2010,Whole Year,Turmeric,305,168,155.4511183
3940,Assam,tinsukia,2011,Whole Year,Turmeric,302,203,206.6966765
3941,Assam,tinsukia,2012,Whole Year,Turmeric,366,249,175.4763897
3942,Assam,tinsukia,2013,Whole Year,Turmeric,302,205,186.3975325
3943,Bihar,araria,1997,Whole Year,Turmeric,101,204,174.237961
3944,Bihar,araria,1998,Whole Year,Turmeric,88,141,90.00675
